experiment,well,exclude,sample,assay,role,cq,copies,thresholdSetting,thresholdCq,baselineSetting,baselineStart,baselineEnd
samples-template-leucostictus_Aug18_2021_014623PM,A1,Excluded,11.06.19/01 (1:1),leucostictus,Unknown,,,Auto,,Auto,,
samples-template-leucostictus_Aug18_2021_014623PM,A2,Excluded,12.06.19/04 (1:1),leucostictus,Unknown,,,Auto,,Auto,,
samples-template-leucostictus_Aug18_2021_014623PM,A3,Excluded,12.06.19/06 (1:1),leucostictus,Unknown,,,Auto,,Auto,,
samples-template-leucostictus_Aug18_2021_014623PM,A4,,12.06.19/17 (1:1),leucostictus,Unknown,37.1810656479266,0.867748579769078,Auto,0.398,Auto,3,33
samples-template-leucostictus_Aug18_2021_014623PM,A5,Excluded,13.06.19/05 (1:1),leucostictus,Unknown,,,Auto,,Auto,,
samples-template-leucostictus_Aug18_2021_014623PM,A6,Excluded,13.06.19/07 (1:1),leucostictus,Unknown,,,Auto,,Auto,,
samples-template-leucostictus_Aug18_2021_014623PM,A7,Excluded,13.06.19/20 (1:1),leucostictus,Unknown,,,Auto,,Auto,,
samples-template-leucostictus_Aug18_2021_014623PM,A8,Excluded,leucostictus-synthetic,leucostictus,Standard,,,Auto,,Auto,,
samples-template-leucostictus_Aug18_2021_014623PM,B1,Excluded,11.06.19/01 (1:1),leucostictus,Unknown,,,Auto,,Auto,,
samples-template-leucostictus_Aug18_2021_014623PM,B2,Excluded,12.06.19/04 (1:1),leucostictus,Unknown,,,Auto,,Auto,,
samples-template-leucostictus_Aug18_2021_014623PM,B3,Excluded,12.06.19/06 (1:1),leucostictus,Unknown,,,Auto,,Auto,,
samples-template-leucostictus_Aug18_2021_014623PM,B4,Excluded,12.06.19/17 (1:1),leucostictus,Unknown,,,Auto,,Auto,,
samples-template-leucostictus_Aug18_2021_014623PM,B5,Excluded,13.06.19/05 (1:1),leucostictus,Unknown,,,Auto,,Auto,,
samples-template-leucostictus_Aug18_2021_014623PM,B6,Excluded,13.06.19/07 (1:1),leucostictus,Unknown,,,Auto,,Auto,,
samples-template-leucostictus_Aug18_2021_014623PM,B7,Excluded,13.06.19/20 (1:1),leucostictus,Unknown,,,Auto,,Auto,,
samples-template-leucostictus_Aug18_2021_014623PM,B8,Excluded,leucostictus-synthetic,leucostictus,Standard,,,Auto,,Auto,,
samples-template-leucostictus_Aug18_2021_014623PM,C1,Excluded,11.06.19/01 (1:1),leucostictus,Unknown,,,Auto,,Auto,,
samples-template-leucostictus_Aug18_2021_014623PM,C2,Excluded,12.06.19/04 (1:1),leucostictus,Unknown,,,Auto,,Auto,,
samples-template-leucostictus_Aug18_2021_014623PM,C3,Excluded,12.06.19/06 (1:1),leucostictus,Unknown,,,Auto,,Auto,,
samples-template-leucostictus_Aug18_2021_014623PM,C4,,12.06.19/17 (1:1),leucostictus,Unknown,35.7062481439923,2.30939028903244,Auto,0.398,Auto,3,33
samples-template-leucostictus_Aug18_2021_014623PM,C5,Excluded,13.06.19/05 (1:1),leucostictus,Unknown,,,Auto,,Auto,,
samples-template-leucostictus_Aug18_2021_014623PM,C6,Excluded,13.06.19/07 (1:1),leucostictus,Unknown,,,Auto,,Auto,,
samples-template-leucostictus_Aug18_2021_014623PM,C7,,13.06.19/20 (1:1),leucostictus,Unknown,35.6146768148592,2.45409844922319,Auto,0.398,Auto,3,32
samples-template-leucostictus_Aug18_2021_014623PM,C8,Excluded,leucostictus-synthetic,leucostictus,Standard,,,Auto,,Auto,,
samples-template-leucostictus_Aug18_2021_014623PM,D1,Excluded,11.06.19/02 (1:1),leucostictus,Unknown,,,Auto,,Auto,,
samples-template-leucostictus_Aug18_2021_014623PM,D2,Excluded,12.06.19/05 (1:1),leucostictus,Unknown,,,Auto,,Auto,,
samples-template-leucostictus_Aug18_2021_014623PM,D3,Excluded,12.06.19/07 (1:1),leucostictus,Unknown,,,Auto,,Auto,,
samples-template-leucostictus_Aug18_2021_014623PM,D4,Excluded,12.06.19/18 (1:1),leucostictus,Unknown,,,Auto,,Auto,,
samples-template-leucostictus_Aug18_2021_014623PM,D5,Excluded,13.06.19/06 (1:1),leucostictus,Unknown,,,Auto,,Auto,,
samples-template-leucostictus_Aug18_2021_014623PM,D6,Excluded,13.06.19/19 (1:1),leucostictus,Unknown,,,Auto,,Auto,,
samples-template-leucostictus_Aug18_2021_014623PM,D7,Excluded,13.06.19/22 (1:1),leucostictus,Unknown,,,Auto,,Auto,,
samples-template-leucostictus_Aug18_2021_014623PM,D8,Excluded,,leucostictus,NTC,,,Auto,,Auto,,
samples-template-leucostictus_Aug18_2021_014623PM,E1,Excluded,11.06.19/02 (1:1),leucostictus,Unknown,,,Auto,,Auto,,
samples-template-leucostictus_Aug18_2021_014623PM,E2,Excluded,12.06.19/05 (1:1),leucostictus,Unknown,,,Auto,,Auto,,
samples-template-leucostictus_Aug18_2021_014623PM,E3,Excluded,12.06.19/07 (1:1),leucostictus,Unknown,,,Auto,,Auto,,
samples-template-leucostictus_Aug18_2021_014623PM,E4,Excluded,12.06.19/18 (1:1),leucostictus,Unknown,,,Auto,,Auto,,
samples-template-leucostictus_Aug18_2021_014623PM,E5,Excluded,13.06.19/06 (1:1),leucostictus,Unknown,,,Auto,,Auto,,
samples-template-leucostictus_Aug18_2021_014623PM,E6,,13.06.19/19 (1:1),leucostictus,Unknown,35.5685475984091,2.530395052345,Auto,0.398,Auto,3,32
samples-template-leucostictus_Aug18_2021_014623PM,E7,Excluded,13.06.19/22 (1:1),leucostictus,Unknown,,,Auto,,Auto,,
samples-template-leucostictus_Aug18_2021_014623PM,E8,Excluded,,leucostictus,NTC,,,Auto,,Auto,,
samples-template-leucostictus_Aug18_2021_014623PM,F1,Excluded,11.06.19/02 (1:1),leucostictus,Unknown,,,Auto,,Auto,,
samples-template-leucostictus_Aug18_2021_014623PM,F2,Excluded,12.06.19/05 (1:1),leucostictus,Unknown,,,Auto,,Auto,,
samples-template-leucostictus_Aug18_2021_014623PM,F3,Excluded,12.06.19/07 (1:1),leucostictus,Unknown,,,Auto,,Auto,,
samples-template-leucostictus_Aug18_2021_014623PM,F4,Excluded,12.06.19/18 (1:1),leucostictus,Unknown,,,Auto,,Auto,,
samples-template-leucostictus_Aug18_2021_014623PM,F5,Excluded,13.06.19/06 (1:1),leucostictus,Unknown,,,Auto,,Auto,,
samples-template-leucostictus_Aug18_2021_014623PM,F6,Excluded,13.06.19/19 (1:1),leucostictus,Unknown,,,Auto,,Auto,,
samples-template-leucostictus_Aug18_2021_014623PM,F7,,13.06.19/22 (1:1),leucostictus,Unknown,36.9000545683202,1.04566586551275,Auto,0.398,Auto,3,34
samples-template-leucostictus_Aug18_2021_014623PM,F8,Excluded,,leucostictus,NTC,,,Auto,,Auto,,
samples-template-leucostictus_Aug19_2021_030428PM,A1,Excluded,17.06.19/02 (1:1),leucostictus,Unknown,,,Auto,,Auto,,
samples-template-leucostictus_Aug19_2021_030428PM,A2,Excluded,17.06.19/07 (1:1),leucostictus,Unknown,,,Auto,,Auto,,
samples-template-leucostictus_Aug19_2021_030428PM,A3,Excluded,MG01/02 (1:1),leucostictus,Unknown,,,Auto,,Auto,,
samples-template-leucostictus_Aug19_2021_030428PM,A4,Excluded,MG02/01 (1:1),leucostictus,Unknown,,,Auto,,Auto,,
samples-template-leucostictus_Aug19_2021_030428PM,A5,Excluded,MG04/01 (1:1),leucostictus,Unknown,,,Auto,,Auto,,
samples-template-leucostictus_Aug19_2021_030428PM,A6,Excluded,MG06/01 (1:1),leucostictus,Unknown,,,Auto,,Auto,,
samples-template-leucostictus_Aug19_2021_030428PM,A7,,MG06/03 (1:1),leucostictus,Unknown,36.180144307948,1.6861680419957,Auto,0.398,Auto,3,32
samples-template-leucostictus_Aug19_2021_030428PM,A8,Excluded,leucostictus-synthetic,leucostictus,Standard,,,Auto,,Auto,,
samples-template-leucostictus_Aug19_2021_030428PM,B1,Excluded,17.06.19/02 (1:1),leucostictus,Unknown,,,Auto,,Auto,,
samples-template-leucostictus_Aug19_2021_030428PM,B2,Excluded,17.06.19/07 (1:1),leucostictus,Unknown,,,Auto,,Auto,,
samples-template-leucostictus_Aug19_2021_030428PM,B3,Excluded,MG01/02 (1:1),leucostictus,Unknown,,,Auto,,Auto,,
samples-template-leucostictus_Aug19_2021_030428PM,B4,Excluded,MG02/01 (1:1),leucostictus,Unknown,,,Auto,,Auto,,
samples-template-leucostictus_Aug19_2021_030428PM,B5,Excluded,MG04/01 (1:1),leucostictus,Unknown,,,Auto,,Auto,,
samples-template-leucostictus_Aug19_2021_030428PM,B6,Excluded,MG06/01 (1:1),leucostictus,Unknown,,,Auto,,Auto,,
samples-template-leucostictus_Aug19_2021_030428PM,B7,,MG06/03 (1:1),leucostictus,Unknown,35.4601938339462,2.71906987123686,Auto,0.398,Auto,3,31
samples-template-leucostictus_Aug19_2021_030428PM,B8,Excluded,leucostictus-synthetic,leucostictus,Standard,,,Auto,,Auto,,
samples-template-leucostictus_Aug19_2021_030428PM,C1,Excluded,17.06.19/02 (1:1),leucostictus,Unknown,,,Auto,,Auto,,
samples-template-leucostictus_Aug19_2021_030428PM,C2,Excluded,17.06.19/07 (1:1),leucostictus,Unknown,,,Auto,,Auto,,
samples-template-leucostictus_Aug19_2021_030428PM,C3,Excluded,MG01/02 (1:1),leucostictus,Unknown,,,Auto,,Auto,,
samples-template-leucostictus_Aug19_2021_030428PM,C4,Excluded,MG02/01 (1:1),leucostictus,Unknown,,,Auto,,Auto,,
samples-template-leucostictus_Aug19_2021_030428PM,C5,Excluded,MG04/01 (1:1),leucostictus,Unknown,,,Auto,,Auto,,
samples-template-leucostictus_Aug19_2021_030428PM,C6,,MG06/01 (1:1),leucostictus,Unknown,36.0682813433302,1.81611936167598,Auto,0.398,Auto,3,32
samples-template-leucostictus_Aug19_2021_030428PM,C7,,MG06/03 (1:1),leucostictus,Unknown,37.6130199962313,0.65145856255711,Auto,0.398,Auto,3,33
samples-template-leucostictus_Aug19_2021_030428PM,C8,Excluded,leucostictus-synthetic,leucostictus,Standard,,,Auto,,Auto,,
samples-template-leucostictus_Aug19_2021_030428PM,D1,Excluded,17.06.19/04 (1:1),leucostictus,Unknown,,,Auto,,Auto,,
samples-template-leucostictus_Aug19_2021_030428PM,D2,Excluded,MG01/01 (1:1),leucostictus,Unknown,,,Auto,,Auto,,
samples-template-leucostictus_Aug19_2021_030428PM,D3,Excluded,MG01/03 (1:1),leucostictus,Unknown,,,Auto,,Auto,,
samples-template-leucostictus_Aug19_2021_030428PM,D4,Excluded,MG02/03 (1:1),leucostictus,Unknown,,,Auto,,Auto,,
samples-template-leucostictus_Aug19_2021_030428PM,D5,Excluded,MG04/02 (1:1),leucostictus,Unknown,,,Auto,,Auto,,
samples-template-leucostictus_Aug19_2021_030428PM,D6,Excluded,MG06/02 (1:1),leucostictus,Unknown,,,Auto,,Auto,,
samples-template-leucostictus_Aug19_2021_030428PM,D7,,MG07/01 (1:1),leucostictus,Unknown,36.9861962079125,0.987559671806276,Auto,0.398,Auto,3,32
samples-template-leucostictus_Aug19_2021_030428PM,D8,Excluded,,leucostictus,NTC,,,Auto,,Auto,,
samples-template-leucostictus_Aug19_2021_030428PM,E1,Excluded,17.06.19/04 (1:1),leucostictus,Unknown,,,Auto,,Auto,,
samples-template-leucostictus_Aug19_2021_030428PM,E2,Excluded,MG01/01 (1:1),leucostictus,Unknown,,,Auto,,Auto,,
samples-template-leucostictus_Aug19_2021_030428PM,E3,Excluded,MG01/03 (1:1),leucostictus,Unknown,,,Auto,,Auto,,
samples-template-leucostictus_Aug19_2021_030428PM,E4,Excluded,MG02/03 (1:1),leucostictus,Unknown,,,Auto,,Auto,,
samples-template-leucostictus_Aug19_2021_030428PM,E5,Excluded,MG04/02 (1:1),leucostictus,Unknown,,,Auto,,Auto,,
samples-template-leucostictus_Aug19_2021_030428PM,E6,,MG06/02 (1:1),leucostictus,Unknown,40.2036410415017,0.116724662552314,Auto,0.398,Auto,3,31
samples-template-leucostictus_Aug19_2021_030428PM,E7,,MG07/01 (1:1),leucostictus,Unknown,35.7031416376842,2.31415667680654,Auto,0.398,Auto,3,32
samples-template-leucostictus_Aug19_2021_030428PM,E8,Excluded,,leucostictus,NTC,,,Auto,,Auto,,
samples-template-leucostictus_Aug19_2021_030428PM,F1,Excluded,17.06.19/04 (1:1),leucostictus,Unknown,,,Auto,,Auto,,
samples-template-leucostictus_Aug19_2021_030428PM,F2,Excluded,MG01/01 (1:1),leucostictus,Unknown,,,Auto,,Auto,,
samples-template-leucostictus_Aug19_2021_030428PM,F3,Excluded,MG01/03 (1:1),leucostictus,Unknown,,,Auto,,Auto,,
samples-template-leucostictus_Aug19_2021_030428PM,F4,Excluded,MG02/03 (1:1),leucostictus,Unknown,,,Auto,,Auto,,
samples-template-leucostictus_Aug19_2021_030428PM,F5,Excluded,MG04/02 (1:1),leucostictus,Unknown,,,Auto,,Auto,,
samples-template-leucostictus_Aug19_2021_030428PM,F6,,MG06/02 (1:1),leucostictus,Unknown,36.9968891504228,0.980575861673721,Auto,0.398,Auto,3,32
samples-template-leucostictus_Aug19_2021_030428PM,F7,,MG07/01 (1:1),leucostictus,Unknown,33.8540209973486,7.89561262839104,Auto,0.398,Auto,3,31
samples-template-leucostictus_Aug19_2021_030428PM,F8,Excluded,,leucostictus,NTC,,,Auto,,Auto,,
samples-template-leucostictus_Aug20_2021_022127PM,A1,Excluded,MG07/03 (1:1),leucostictus,Unknown,,,Auto,,Auto,,
samples-template-leucostictus_Aug20_2021_022127PM,A2,Excluded,MG08/02 (1:1),leucostictus,Unknown,,,Auto,,Auto,,
samples-template-leucostictus_Aug20_2021_022127PM,A3,Excluded,MG09/02 (1:1),leucostictus,Unknown,,,Auto,,Auto,,
samples-template-leucostictus_Aug20_2021_022127PM,A4,Excluded,MG15/02 (1:1),leucostictus,Unknown,,,Auto,,Auto,,
samples-template-leucostictus_Aug20_2021_022127PM,A5,,MG23/02 (1:1),leucostictus,Unknown,36.4528596485612,1.40699647491045,Auto,0.398,Auto,3,33
samples-template-leucostictus_Aug20_2021_022127PM,A6,Excluded,MG27/02 (1:1),leucostictus,Unknown,,,Auto,,Auto,,
samples-template-leucostictus_Aug20_2021_022127PM,A7,Excluded,MG34/03 (1:5),leucostictus,Unknown,,,Auto,,Auto,,
samples-template-leucostictus_Aug20_2021_022127PM,A8,Excluded,leucostictus-synthetic,leucostictus,Standard,,,Auto,,Auto,,
samples-template-leucostictus_Aug20_2021_022127PM,B1,,MG07/03 (1:1),leucostictus,Unknown,35.2910164917317,3.04217558972498,Auto,0.398,Auto,3,32
samples-template-leucostictus_Aug20_2021_022127PM,B2,Excluded,MG08/02 (1:1),leucostictus,Unknown,,,Auto,,Auto,,
samples-template-leucostictus_Aug20_2021_022127PM,B3,Excluded,MG09/02 (1:1),leucostictus,Unknown,,,Auto,,Auto,,
samples-template-leucostictus_Aug20_2021_022127PM,B4,Excluded,MG15/02 (1:1),leucostictus,Unknown,,,Auto,,Auto,,
samples-template-leucostictus_Aug20_2021_022127PM,B5,Excluded,MG23/02 (1:1),leucostictus,Unknown,,,Auto,,Auto,,
samples-template-leucostictus_Aug20_2021_022127PM,B6,Excluded,MG27/02 (1:1),leucostictus,Unknown,,,Auto,,Auto,,
samples-template-leucostictus_Aug20_2021_022127PM,B7,Excluded,MG34/03 (1:5),leucostictus,Unknown,,,Auto,,Auto,,
samples-template-leucostictus_Aug20_2021_022127PM,B8,Excluded,leucostictus-synthetic,leucostictus,Standard,,,Auto,,Auto,,
samples-template-leucostictus_Aug20_2021_022127PM,C1,Excluded,MG07/03 (1:1),leucostictus,Unknown,,,Auto,,Auto,,
samples-template-leucostictus_Aug20_2021_022127PM,C2,Excluded,MG08/02 (1:1),leucostictus,Unknown,,,Auto,,Auto,,
samples-template-leucostictus_Aug20_2021_022127PM,C3,Excluded,MG09/02 (1:1),leucostictus,Unknown,,,Auto,,Auto,,
samples-template-leucostictus_Aug20_2021_022127PM,C4,Excluded,MG15/02 (1:1),leucostictus,Unknown,,,Auto,,Auto,,
samples-template-leucostictus_Aug20_2021_022127PM,C5,Excluded,MG23/02 (1:1),leucostictus,Unknown,,,Auto,,Auto,,
samples-template-leucostictus_Aug20_2021_022127PM,C6,Excluded,MG27/02 (1:1),leucostictus,Unknown,,,Auto,,Auto,,
samples-template-leucostictus_Aug20_2021_022127PM,C7,Excluded,MG34/03 (1:5),leucostictus,Unknown,,,Auto,,Auto,,
samples-template-leucostictus_Aug20_2021_022127PM,C8,Excluded,leucostictus-synthetic,leucostictus,Standard,,,Auto,,Auto,,
samples-template-leucostictus_Aug20_2021_022127PM,D1,Excluded,MG08/01 (1:1),leucostictus,Unknown,,,Auto,,Auto,,
samples-template-leucostictus_Aug20_2021_022127PM,D2,Excluded,MG09/01 (1:1),leucostictus,Unknown,,,Auto,,Auto,,
samples-template-leucostictus_Aug20_2021_022127PM,D3,Excluded,MG09/03 (1:1),leucostictus,Unknown,,,Auto,,Auto,,
samples-template-leucostictus_Aug20_2021_022127PM,D4,Excluded,MG23/01 (1:1),leucostictus,Unknown,,,Auto,,Auto,,
samples-template-leucostictus_Aug20_2021_022127PM,D5,Excluded,MG27/01 (1:1),leucostictus,Unknown,,,Auto,,Auto,,
samples-template-leucostictus_Aug20_2021_022127PM,D6,Excluded,MG27/03 (1:1),leucostictus,Unknown,,,Auto,,Auto,,
samples-template-leucostictus_Aug20_2021_022127PM,D7,Excluded,field control 30/10 (1:5),leucostictus,Unknown,,,Auto,,Auto,,
samples-template-leucostictus_Aug20_2021_022127PM,D8,Excluded,,leucostictus,NTC,,,Auto,,Auto,,
samples-template-leucostictus_Aug20_2021_022127PM,E1,Excluded,MG08/01 (1:1),leucostictus,Unknown,,,Auto,,Auto,,
samples-template-leucostictus_Aug20_2021_022127PM,E2,Excluded,MG09/01 (1:1),leucostictus,Unknown,,,Auto,,Auto,,
samples-template-leucostictus_Aug20_2021_022127PM,E3,Excluded,MG09/03 (1:1),leucostictus,Unknown,,,Auto,,Auto,,
samples-template-leucostictus_Aug20_2021_022127PM,E4,Excluded,MG23/01 (1:1),leucostictus,Unknown,,,Auto,,Auto,,
samples-template-leucostictus_Aug20_2021_022127PM,E5,Excluded,MG27/01 (1:1),leucostictus,Unknown,,,Auto,,Auto,,
samples-template-leucostictus_Aug20_2021_022127PM,E6,Excluded,MG27/03 (1:1),leucostictus,Unknown,,,Auto,,Auto,,
samples-template-leucostictus_Aug20_2021_022127PM,E7,Excluded,field control 30/10 (1:5),leucostictus,Unknown,,,Auto,,Auto,,
samples-template-leucostictus_Aug20_2021_022127PM,E8,Excluded,,leucostictus,NTC,,,Auto,,Auto,,
samples-template-leucostictus_Aug20_2021_022127PM,F1,Excluded,MG08/01 (1:1),leucostictus,Unknown,,,Auto,,Auto,,
samples-template-leucostictus_Aug20_2021_022127PM,F2,Excluded,MG09/01 (1:1),leucostictus,Unknown,,,Auto,,Auto,,
samples-template-leucostictus_Aug20_2021_022127PM,F3,Excluded,MG09/03 (1:1),leucostictus,Unknown,,,Auto,,Auto,,
samples-template-leucostictus_Aug20_2021_022127PM,F4,,MG23/01 (1:1),leucostictus,Unknown,35.1960722825138,3.24004563070939,Auto,0.398,Auto,3,33
samples-template-leucostictus_Aug20_2021_022127PM,F5,Excluded,MG27/01 (1:1),leucostictus,Unknown,,,Auto,,Auto,,
samples-template-leucostictus_Aug20_2021_022127PM,F6,Excluded,MG27/03 (1:1),leucostictus,Unknown,,,Auto,,Auto,,
samples-template-leucostictus_Aug20_2021_022127PM,F7,Excluded,field control 30/10 (1:5),leucostictus,Unknown,,,Auto,,Auto,,
samples-template-leucostictus_Aug20_2021_022127PM,F8,Excluded,,leucostictus,NTC,,,Auto,,Auto,,
samples-template-leucostictus_Aug27_2021_014012PM,A1,Excluded,12.06.19/05 (1:1),leucostictus,Unknown,,,Auto,,Auto,,
samples-template-leucostictus_Aug27_2021_014012PM,A2,Excluded,12.06.19/07 (1:1),leucostictus,Unknown,,,Auto,,Auto,,
samples-template-leucostictus_Aug27_2021_014012PM,A3,Excluded,13.06.19/06 (1:1),leucostictus,Unknown,,,Auto,,Auto,,
samples-template-leucostictus_Aug27_2021_014012PM,A4,Excluded,MG01/01 (1:1),leucostictus,Unknown,,,Auto,,Auto,,
samples-template-leucostictus_Aug27_2021_014012PM,A5,Excluded,MG01/03 (1:1),leucostictus,Unknown,,,Auto,,Auto,,
samples-template-leucostictus_Aug27_2021_014012PM,A6,Excluded,MG04/01 (1:1),leucostictus,Unknown,,,Auto,,Auto,,
samples-template-leucostictus_Aug27_2021_014012PM,A7,Excluded,MG08/02 (1:1),leucostictus,Unknown,,,Auto,,Auto,,
samples-template-leucostictus_Aug27_2021_014012PM,A8,Excluded,leucostictus-synthetic,leucostictus,Standard,,,Auto,,Auto,,
samples-template-leucostictus_Aug27_2021_014012PM,B1,Excluded,12.06.19/05 (1:1),leucostictus,Unknown,,,Auto,,Auto,,
samples-template-leucostictus_Aug27_2021_014012PM,B2,Excluded,12.06.19/07 (1:1),leucostictus,Unknown,,,Auto,,Auto,,
samples-template-leucostictus_Aug27_2021_014012PM,B3,Excluded,13.06.19/06 (1:1),leucostictus,Unknown,,,Auto,,Auto,,
samples-template-leucostictus_Aug27_2021_014012PM,B4,Excluded,MG01/01 (1:1),leucostictus,Unknown,,,Auto,,Auto,,
samples-template-leucostictus_Aug27_2021_014012PM,B5,Excluded,MG01/03 (1:1),leucostictus,Unknown,,,Auto,,Auto,,
samples-template-leucostictus_Aug27_2021_014012PM,B6,Excluded,MG04/01 (1:1),leucostictus,Unknown,,,Auto,,Auto,,
samples-template-leucostictus_Aug27_2021_014012PM,B7,Excluded,MG08/02 (1:1),leucostictus,Unknown,,,Auto,,Auto,,
samples-template-leucostictus_Aug27_2021_014012PM,B8,Excluded,leucostictus-synthetic,leucostictus,Standard,,,Auto,,Auto,,
samples-template-leucostictus_Aug27_2021_014012PM,C1,Excluded,12.06.19/05 (1:1),leucostictus,Unknown,,,Auto,,Auto,,
samples-template-leucostictus_Aug27_2021_014012PM,C2,Excluded,12.06.19/07 (1:1),leucostictus,Unknown,,,Auto,,Auto,,
samples-template-leucostictus_Aug27_2021_014012PM,C3,Excluded,13.06.19/06 (1:1),leucostictus,Unknown,,,Auto,,Auto,,
samples-template-leucostictus_Aug27_2021_014012PM,C4,Excluded,MG01/01 (1:1),leucostictus,Unknown,,,Auto,,Auto,,
samples-template-leucostictus_Aug27_2021_014012PM,C5,Excluded,MG01/03 (1:1),leucostictus,Unknown,,,Auto,,Auto,,
samples-template-leucostictus_Aug27_2021_014012PM,C6,,MG04/01 (1:1),leucostictus,Unknown,36.3727887980082,1.48379103011667,Auto,0.398,Auto,3,34
samples-template-leucostictus_Aug27_2021_014012PM,C7,Excluded,MG08/02 (1:1),leucostictus,Unknown,,,Auto,,Auto,,
samples-template-leucostictus_Aug27_2021_014012PM,C8,Excluded,leucostictus-synthetic,leucostictus,Standard,,,Auto,,Auto,,
samples-template-leucostictus_Aug27_2021_014012PM,D1,Excluded,12.06.19/06 (1:1),leucostictus,Unknown,,,Auto,,Auto,,
samples-template-leucostictus_Aug27_2021_014012PM,D2,Excluded,13.06.19/05 (1:1),leucostictus,Unknown,,,Auto,,Auto,,
samples-template-leucostictus_Aug27_2021_014012PM,D3,Excluded,13.06.19/07 (1:1),leucostictus,Unknown,,,Auto,,Auto,,
samples-template-leucostictus_Aug27_2021_014012PM,D4,Excluded,MG01/02 (1:1),leucostictus,Unknown,,,Auto,,Auto,,
samples-template-leucostictus_Aug27_2021_014012PM,D5,,MG02/03 (1:1),leucostictus,Unknown,32.5916279578031,18.2498684057897,Auto,0.398,Auto,3,28
samples-template-leucostictus_Aug27_2021_014012PM,D6,,MG04/02 (1:1),leucostictus,Unknown,34.7279130202193,4.42073004878292,Auto,0.398,Auto,3,32
samples-template-leucostictus_Aug27_2021_014012PM,D7,Excluded,MG09/01 (1:1),leucostictus,Unknown,,,Auto,,Auto,,
samples-template-leucostictus_Aug27_2021_014012PM,D8,Excluded,,leucostictus,NTC,,,Auto,,Auto,,
samples-template-leucostictus_Aug27_2021_014012PM,E1,Excluded,12.06.19/06 (1:1),leucostictus,Unknown,,,Auto,,Auto,,
samples-template-leucostictus_Aug27_2021_014012PM,E2,Excluded,13.06.19/05 (1:1),leucostictus,Unknown,,,Auto,,Auto,,
samples-template-leucostictus_Aug27_2021_014012PM,E3,Excluded,13.06.19/07 (1:1),leucostictus,Unknown,,,Auto,,Auto,,
samples-template-leucostictus_Aug27_2021_014012PM,E4,Excluded,MG01/02 (1:1),leucostictus,Unknown,,,Auto,,Auto,,
samples-template-leucostictus_Aug27_2021_014012PM,E5,,MG02/03 (1:1),leucostictus,Unknown,31.9693702091547,27.5816450809589,Auto,0.398,Auto,3,28
